cook_name,main_ingredient,Serving,taking_time,Ingredients,Howtocook,Image
가지라자냐,eggplant,2인분,30분 이내,"가지 3개', '소시지(비엔나) 4개', '표고버섯 2개', '양파 1/4개', '당근 1/6개', '파프리카 1/4개', '모차렐라치즈 1컵', '케첩 1/2컵', '간장 1스푼', '설탕 0.3스푼', '식초 0.3스푼', '다진 마늘 0.3스푼'","가지 라자냐에 넣을 재료를 모두 다져서 준비해 주세요. 표고버섯 대신 양송이, 새송이버섯으로 대체 가능하며, 소시지 대신 베이컨 3~4장 정도 넣어주심 되고요. 그 외 야채는 냉장고 사정에 따라 준비하심 될듯해요. 버섯이\xa0없을\xa0경우\xa0생략하셔도\xa0됩니다.
, 
가지는 동글 동글하게 썰어 주고
, 
팬에 기름을 두르지 않고 가지를 노릇노릇하게 구워주세요. 구운 가지는 쟁반에 올려 식혀 둡니다.
, 
그릇에 다진 양파, 표고버섯,당근, 파프리카, 소시지를 넣고 케첩 1/2컵, 간장 1, 설탕 0.3, 식초 0.3, 다진 마늘 0.3을 넣어주세요. * 혹시 집에 우스터소스가 있다면 간장, 설탕, 식초 대신 우스터소스를 2스푼 넣어주세요
, 
소스를 고루 섞어 주세요
, 
전자레인지 또는 오븐이 가능한 그릇에 구워 놓은 가지를 바닥에 깔아주고전자레인지
, 
그 위에 만들어 놓은 소스를 올려주고 다시 그 위에 가지를 올려주세요.
, 
같은 방법으로 반복합니다.(준비해 놓은 가지와 소스가 없을 때까지) 그리고 그 위에 모차렐라치즈를 가득 올려주세요. 그리고\xa0마지막에\xa0 구워놓은 가지를\xa0나란히\xa0몇 개\xa0올려주는 (요건\xa0생략하셔도 돼요) 전자레인지 또는 오븐을 이용해 치즈를 녹여주세요. 저는 전자레인지를 이용했어요 대략 5분 정도  (집집마다 전자레인지가 틀리니깐 중간중간 체크해 주는 센스 잊지 마세요)
, 
가지 라자냐 완성 치즈가\xa0쭈~~욱\xa0살아\xa0있는 가지는 한번 구워 쫄깃쫄깃해요.
",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/21/1cae997be77d3104c33ad6d45b3208a71.jpg
소시지김치볶음밥,green_onion ,3인분,30분 이내,"신 김치 1국그릇', '대파 1대', '비엔나소시지 6~8정도', '밥 2공기', '식용유 적당량', '간장 ', '고춧가루 3', '설탕 1'","김치볶음밥에\xa0넣을\xa0김치는\xa0볼에\xa0담아\xa0가위로\xa0잘게\xa0잘게\xa0잘라주세요. 도마에\xa0올려\xa0다져도\xa0괜찮지만\xa0볼에\xa0담아\xa0가위를\xa0이용하면\xa0김칫국물\xa0흐르지\xa0않고\xa0깔끔하게\xa0자를수\xa0있겠죠.
, 
대파는\xa0송송\xa0썰어주고,\xa0소시지는\xa0얇게\xa0썰어주세요.
, 
팬에\xa0평소보다\xa0조금\xa0많이\xa0식용유를\xa0두르고\xa0 미리 썰어 놓은 소시지를 노릇노릇하게 기름에 튀겨 주듯이 볶아주세요. 단백질이 많은 소시지 먼저 볶아 주는 게 김치볶음밥 포인트!
, 
소시지가\xa0어느 정도\xa0튀겨지면 썰어\xa0놓은\xa0대파를\xa0넣고\xa0같이\xa0볶아주세요. 소시지와\xa0파향이\xa0참\xa0좋아요.
, 
잘\xa0볶아진\xa0파, 소시지에\xa0썰어\xa0둔\xa0신 김치를\xa0넣어주세요
, 
김치, 파, 소시지를 함께 달달 볶다 색감을\xa0위해\xa0고춧가루 1을\xa0넣어주고 (고춧가루는 김치 색상에 따라\xa0참고하시어\xa0넣어주는 게\xa0좋겠지요.)
, 
신 김치, 묵은지의 맛을 없애기 위해 설탕 0.3을 넣어주세요. (혹시 갖고 계신 김치가 신 김치가 아니 김치를 썰어 놓고 식초 2를 넣어 주면 신 김치로 변신)
, 
달달 볶아주다 재료를 한쪽으로 밀어주고 팬 가장자리에 간장 3을 부어주세요.
, 
팬에 간장이 눌어붙으려고\xa0하면 ( 간장이 팬에 눌어붙게 해주세요. 간장을 태우는 게 아니랍니다.)
, 
볶음김치와 함께 달달 볶아줍니다.
, 
김치의 수분이 어느 정도 날아가면 불을 끄고 밥 2공기를 넣고 비벼주세요. (불 위에 올려놓고 밥을 볶다 보면 태울 수 있으니 일단 불을 꺼주세요.)
, 
밥이\xa0다\xa0비벼지면\xa0불을\xa0약불로\xa0켜고  김치볶음밥을\xa0볶아\xa0마무리해줍니다
, 
함께 먹을 달걀 프라이도 해주세요.
, 
완성된 김치볶음밥을 그릇에 담고 김가루, 달걀 프라이를 올려주면 백종원 소시지 김치볶음밥 완성
",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/12/8d993d5d0d77660119124ed20a597a541.jpg
단호박볶음밥,sweet_pumpkin,1인분,30분 이내,"단호박 작은 사이즈 1/4통', '양파 1/3개', '파프리카 1/4개', '밥 1공기', '굴 소스 1스푼', '부추(대파) 조금'","볶은 밥에\xa0넣을\xa0단호박은\xa0껍질을\xa0벗겨\xa0주고 양파, 파프리카, 단호박\xa0모두\xa0비슷한\xa0크기로\xa0다져서\xa0준비해\xa0줍니다. 딱딱한 단호박은 전자레인지에 2~3분 돌려 잘라주면 쉬워요.전자레인지
, 
팬에 식용유를 두르고 다져 놓은 파프리카, 양파, 단호박을 모두 넣고 볶아주세요 (단호박을 전자레인지에 미리 익혀 함께 넣고 볶았어요 익혀 놓지 않은 단호박 경우 먼저 볶고 나중에 양파, 파프리카를 함께 넣고 볶아주세요)
, 
양파가 투명해지면 밥 1공기를 넣고
, 
굴 소스 1을 넣어주세요 (집집마다 갖고 계신 굴 소스가 다르니 염도를 확인 후 넣어 주시는 게 좋아요 그리고 굴 소스를 많이 넣으면 볶음밥 색상이 검게 되니 참고하시고요. 부족한 간은 소금으로 하셔도 돼요)
, 
주걱을 세워 고루 볶아주다 마지막에 부추를 조금 넣고\xa0
, 
한번 더 볶아 마무리합니다.
, 
단호박 볶음밥 완성
",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/10/64d4b064b6aa20eae3a9c20a3ee9e3ce1.jpg
단호박치즈그라탱,sweet_pumpkin,2인분,30분 이내,"단호박 1개', '양파 1/3개', '소시지(비엔나) 4개', '버섯 1개', '당근 2숟가락', '모차렐라치즈 1컵', '케첩 1/2컵', '다진 마늘 0.5스푼', '간장 1스푼', '식초 0.5스푼', '설탕 0.5스푼'","단호박 껍질을 베이킹소다를 이용해 깨끗이 닦아주고 반달 모양으로\xa0단호박을\xa0몇 개\xa0잘라\xa0남겨주고 (그라탱\xa0위에\xa0올려줄\xa0단호박) * 단호박이 너무 딱딱하니 전자레인지에 3분 정도 돌려주면 쉽게 자를 수 있어요전자레인지
, 
나머지 단호박은 껍질을 벗기고 적당하게 썰어 전자레인지 가능한 그릇에 담아 (껍질째 사용해도 무관합니다) 3~5분 정도 돌려 단호박을 익혀준다. 그리고 포크나 으깨기를 이용해 단호박을 으깨 줍니다. 완성된\xa0단호박을\xa0드셔보시고\xa0혹시\xa0달지\xa0않으면\xa0꿀이나\xa0시럽을\xa0첨가해도\xa0괜찮아요. 제가\xa0사용한\xa0단호박은\xa0달아서\xa0시럽을\xa0첨가하지\xa0않았어요
, 
햄, 양파, 당근, 버섯을\xa0다져\xa0준비하고. 버섯은 표고버섯을 넣었어요. 새송이, 양송이버섯\xa0사용하시거나\xa0없으면\xa0생략해도\xa0돼요.
, 
그릇에 다져 놓은 재료를 모두 넣고 케첩 1/2컵, 간장 1, 식초 0.5, 설탕 0.5, 다진 마늘 0.5를 넣고
, 
고루 섞어주세요.
, 
전자레인지 가능한 그릇에 으깨 놓은 단호박을 깔아주고
, 
만들어\xa0놓은\xa0야채 소스를\xa0올려주고\xa0다시\xa0단호박을\xa0올려주고\xa0같은\xa0방법으로\xa0해주심\xa0된답니다.
, 
단호박 -> 소스 -> 단호박 -> 소스\xa0 순서
, 
마지막에 모차렐라치즈 1컵 가득 올리고 잘라 놓은 단호박을\xa0 올려놓고 전자레인지에 5분~ 정도 돌려주세요. 집집마다 전자레인지가 다르니깐 중간중간 체크해 주는 센스 잊지 마세요.
, 
단호박 치즈 그라탱 완성
, 
쭈욱 늘어나는 치즈
",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/09/c335bea0a1f540f8602ad5c3378fe3c51.jpg
파프리카소시지빵,paprika ,4인분,30분 이내,"소시지 10개\xa0(비엔나소시지보단 사이즈\xa0살짝 큰', '양파 1개', '파프리카 노랑 1/2개', '파프리카 빨강 1/2개', '모닝빵 6개', '간장 3', '식초 1', '후춧가루 ', '물 1/3컵\xa0'","손질한 양파와 파프리카는 길게 채 썰어 주세요. 소시지는 어슷썰기 해주고 비엔나소시지보단 살짝 더 큰 소시지 10개를 사용했습니다.
, 
팬에 식용유를 두르고 소시지를 먼저 볶아 주세요.
, 
소시지가 어느 정도 익으면
, 
썰어 놓은 양파, 파프리카를 넣고 볶아 줍니다. 이때 파프리카와 양파의 비율이 비슷하게 넣어 주는 게 좋아요. 불은 중불
, 
후춧가루를 톡톡 뿌려 간을 해주고
, 
곧이어 간장 3, 식초 1을 넣고 함께 볶아주세요.
, 
볶다 보면 채소에서 물이 생긴답니다.
, 
이때 종이컵 기준 1/3컵을 물을 넣고 볶아주세요. 물 대신 맥주나 와인을 넣어주면 더 좋다고 하니 참고하세요.
, 
소파 빵은 채소를 푹 익혀주는 게 포인트 뚜껑을 닫고 재료를 익혀주세요. 불은 중약불
, 
푹 익어 양파와 파프리카가 물렁해지면 완성이죠. 요렇게 푹 익히면 파프리카에서 단맛이 올라온답니다. 설탕을 넣지 않아도 단맛이 살아있는
, 
완성된 속 재료를 빵에 가득 넣어주면 소파빵 완성이죠. 저는 모닝빵을 사용했어요. 참고로 식빵, 핫도그 빵, 바게트 등 입맛에 맞게 준비하면 되겠지요. (양파, 파프리카의 더 많이 넣어도 무관할듯합니다. 속 재료를 풍성하게 넣으면 더 맛있으니깐요)
, 
취. 향. 저. 격. 백종원 소파빵 바삭한 바게트에 넣어 먹어도 굉장히 맛있을 것 같아요.
",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/05/c462c7156ed661f2cce0158f0297d7831.jpg
감자스프,milk,2인분,30분 이내,"삶은 감자 2개', '우유 2컵', '양파 1/2', '버터 1조각', '소금 ', '식빵(옵션) '","감자 2개를 삶아 준비해 주세요. 다 익은 감자는 껍질을 벗겨주고 적당한 크기로 썰어 주세요.
, 
팬에 버터 1조각을 녹여주고
, 
양파 1/2를 채 썰어 녹인 버터에 볶아줍니다.
, 
양파가 노르스름하게 잘 볶아지면 냄비에 담고  삶아 놓은 감자도 썰어 함께 넣고 우유 2컵을 넣어주세요. 감자 1개당 우유 1컵 분량으로 넣어 주심데요 (종이컵 계량)
, 
그리고 곱게 갈아주면 돼요. 믹서기를 사용하시면 됩니다 * 양파, 감자는 한 김 식혀서 믹서기에 넣고 갈아주세요
, 
곱게 갈아 놓은 감자스프를 보글보글 끓여주세요. 여기에 소금으로 간을 해주심 돼요. 드시는 분 입맛에 맞게 간해주세요.
, 
함께 먹음 좋을 것 같아 식빵을 노릇노릇하게 구워 주었어요. 냉동실에 얼려둔 식빵 소환  2장을 큐브 모양으로 잘라 주세요. 팬에 버터 1조각을\xa0 녹여주고
, 
잘라 놓은 식빵을 넣고 바삭하게 구워 줍니다.
, 
감자수프를 그릇에 담고 바삭 튀겨놓은 식빵을 올려주고 파슬리, 후추 톡톡 뿌려 맛있게 먹으면 됩니다.
",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/04/8488f4c68d54e3e094d77dc5eb7553f21.jpg
간장비빔국수,onion,2인분,60분 이내,"국수 1인분(500원 동전 크기 정도)', '만가닥 버섯 1줌', '양파 1/3', '당근 1/6', '대파 1/2대', '파프리카 1/5', '소금 ', '간장 2', '올리고 당 2', '물 2', '참기름 1', '통깨 '","국수에 넣은 야채는 냉장고에 있는 재료를 준비하시거나 생략하셔도 돼요. 야채를 넣지 않을 경우 양념장 비율을 반으로 줄여주심 될 듯 저는 양파, 당근, 파프리카, 만가닥 버섯을 준비했습니다. 버섯은 가닥 가닥 떼어주고 나머지 재료는 채 썰어 준비해주세요. 버섯은 느타리 또는 새송이 사용하셔도 됩니다.
, 
팬에 식용유를 살짝 두르고 버섯을 볶아주세요. 이때 소금 한 고집 정도 넣어 함께 볶아줍니다.
, 
볶아 놓은 버섯은 다른 그릇에 옮겨 담고 당근을 볶아주세요 이번에도 소금 한 고집 정도 넣고 볶아주기
, 
파프리카, 대파, 양파도 함께 볶아주고  간은 역시 소금을 살짝 해주세요.
, 
야채를 따로따로 볶아도 되고요 아님 한 번에 볶아도 괜찮아요. 단 버섯은 볶을 때 수분이 많이 나올 수 있으니 따로 볶는 게 좋아요.
, 
그릇에 양념장을 분량대로 만들어 줍니다. 간장 2, 올리고 당 2, 물 2, 통깨, 참기름 1을 넣어 고루 섞어주세요.
, 
국수는 500원 크기 정도 삶아 주었어요. 요 정도 양이면 남매가 먹기 충분한듯해요. (초등 6, 유치부 7)
, 
물이 팔팔 끓어오르면 국수를 넣고 우르르 물이 올라오면 찬물 1컵을 나눠 조금씩 부어주고 1분마다 젓가락을 저어 익혀주세요. 대략 4분 정도 익혀주면 적당한듯해요. 삶은 은 찬물로 헹궈 물기를 탈탈 털어 제거해주고
, 
냄비에 삶은 국수, 볶아놓은 야채를 넣고
, 
미리 만들어둔 양념장을 넣고 고루 비벼 주면 완성
, 
비벼 보시고 혹시 싱거우면 간장으로 간을 해주세요. 아이들이 좋아하는 간장 비빔국수
",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/8e30d9549201630700bace87ec065e331.jpg
초계탕/초계국수,chicken,4인분,90분 이내,"닭 1마리(9호)', '통마늘 5개', '양파 작은 거 1개', '대파 2대', '물 17컵', '오이 1개', '무 1/5개', '양파 1/2개', '당근 1/2개', '소금 약간', '국수 또는 메밀면 1인분', '설탕 3스푼', '식초 4스푼', '진간장 1스푼', '겨자 1스푼', '간 마늘 1스푼', '식초 1/3컵', '설탕 2스푼', '진간장 1스푼', '소금 1스푼'","닭은 흐르는 물에 깨끗이 씻어 준비하고 냄비에 물 17컵을 넣고 (생수 3리터) 양파 작은 거 1개, 통마늘 5개 그리고 대파 2대를 넣어주세요. * 양파는 깨끗이 씻어 꼭지만 가위로 자르고 껍질째 넣어주세요. 그리고 30분 정도 끓여줍니다.
, 
닭이 익는 동안 초계탕에 함께 넣을 부재료를 준비해요. 오이 1개 무 1/4,
, 
양파 1/2,당근 1/2를 채 썰어 준비하고
, 
채 썰어 놓은 무는 소금 1을 넣어
, 
오이는 소금 0.3을 넣어 섞어주고 잠시 절여 둔다.
, 
대략 15분 정도 절여두고 면포 또는 손으로 물기를 짜주세요.
, 
오이도 역시 물기를 짜주세요
, 
초계탕 소스를 만들어 줍니다. 설탕 3, 식초 4, 진간장 1, 겨자 1, 간 마늘 1을 넣고 섞어주세요
, 
재료를 준비하는 동안 보글보글 잘 끓고 있는 닭
, 
이때 닭이 알맞게 익었는지 확인하는 방법 알려드릴게요. 닭다리 발목이 사진처럼 까꿍 하고 나오면 잘 익은 거예요
, 
부드럽게 잘 삶아진 닭을 꺼내 한 김 식힌 후  먹기 좋은 크기로 잘게 찢어 주고 이때 닭고기를 빨리 식히려면 비닐팩에 넣어 냉동실에 보관해 주심 돼요 단 닭고기가 얼지 않게 주의하세요.
, 
닭을 끓였던 육수가 어느 정도 식으면 체에 걸러 주고 위에 뜬 기름을 제거해 줍니다. 바로 드실 거 아니면 유리용기에 넣어 냉장고에\xa0보관해\xa0육수를 차갑게 만들어 주세요. 빨리 드셔야 한다면 볼에 얼음을 담고 육수를 식혀주심 돼요. * 육수 간은 식초 1/3, 설탕 2, 진간장 1, 소금 1을 넣어 섞어주세요 (닭 1마리 기준 9호)
, 
국수 또는 메밀면 1인분을 삶아주고
, 
찬물에 헹궈 물기를 빼고 준비해 둡니다.
, 
절여서 수분을 짜놓은 무, 오이를 그릇에 담고
, 
준비해 두었던 양파, 당근도 함께 넣고
, 
미리 식혀서 찢어 놓은 닭고기도 넣어주고
, 
마지막에 겨자소스를\xa0 넣어 함께 버무려 주세요. 이때 싱겁다 느껴지시면 소금 간을 더해주면 돼요.
, 
닭냉채, 육수, 면을 각각 그릇에 담아 먹고 싶은 만큼 덜어서 드심 돼요. 시원한 육수와 새콤달콤한 닭냉채 그리고 국수까지~ 더운 여름 초계국수와 함께하면 맛나겠죠
",https://recipe1.ezmember.co.kr/cache/recipe/2017/07/21/acc8352911c86ac5d59a9ca3fbc450f41.jpg
가지그라탱,eggplant,2인분,30분 이내,"가지 2개', '피자소스 7', '체더치즈 2', '피자치즈 1컵', '방울토마토 5~7개', '한 입고 다 치즈 3개(생략 가능)'","가지는 반으로 자르고 다시 길고 도톰하게 썰어 소금으로 간을 살짝 해주세요.
, 
방울토마토도 역시 썰어서 준비
, 
팬에 기름을 살짝 두르고 소금에 절여 놓은 가지를 앞뒤로 노릇노릇하게 구워 줍니다.
, 
그럼 재료 손질 준비는 끝 적당한 팬에(오븐, 전자레인지 가능한 그릇) 피자소스(스파게티, 토마토소스)를 고루 펴 바르고
, 
그 위에 구워 놓은 가지를 나란히 올려주고
, 
체더치즈 1장을 찢어 가지 위에 올리고
, 
잘라놓은 토마토 올려주고 피자소스를 한번 더 발라주고 같은 방법으로  다시 가지를 나란히 올리고 체더치즈 찢어 올려주고 방울토마토\xa0 그다음 피자소스
, 
순서를 정리하면 피자소스 ->가지 -> 체더치즈 -> 토마토 ->피자소스 ->가지 이런 식으로 겹겹이 올려 주심 돼요.
, 
마지막에 피자치즈 1컵 그리고 한 입고 고다 치즈를 잘라 함께 올려 주었습니다. 전자레인지 또는 오븐을 이용해 치즈를 녹여 주면 돼요.전자레인지,오븐
, 
가지 그라탱 완성
",https://recipe1.ezmember.co.kr/cache/recipe/2017/07/12/b0282caa192d9a15cfc2f553735383901.jpg
길거리토스트,cabbage,2인분,30분 이내,"달걀 4개', '식빵 4장', '양배추 ', '당근 ', '양파 ', '대파 ', '소금 2꼬집', '설탕 ', '케첩 ', '딸기잼 ', '버터 '","토스트에 넣을 양배추,당근, 양파는 채 썰어 준비하고 대파는 송송 썰고
, 
길거리 토스트 1개에 달걀 2개를 사용해요.
, 
길거리 토스트 실패 없이 만드는 법  야채의 양이 중요하죠 종이컵 기준\xa0 2/3을 채 썰어 놓은 양배추를 채우고 남겨 놓은 공간 1/3에 당근, 양파, 파를 채워 주면 1인분 기준 1컵의 야채가 만들어집니다.
, 
계란 2개와 함께 채소를 섞어주고 소금 한 꼬집을 넣어 고루 섞어주세요
, 
팬에 버터 1조각을 녹이고 만들어 놓은 재료를 부어 주세요.
, 
노릇노릇하게 부쳐주고
, 
식빵도 버터 1조각을 녹이고 바삭 바삭하게 구워주세요.
, 
식빵에 딸기잼을 고루 바르고 (잼은 생략하셔도 돼요)
, 
여기에 케첩을 뿌려주고 남겨두었던 식빵을 덮어주면 길거리 토스트 완성 (딸기잼을 발라 저는 설탕은 생략했는데요. 달걀부침 위에 설탕을 뿌려주어도 좋아요, 참고하여 응용하세요
, 
반으로 자르면\xa0 두툼한 달걀 부침이 들어있지요. 바삭한 빵, 채소 듬뿍 달걀부침, 새콤한 케첩, 달콤한 딸기잼 맛이 없을 수 없는 조합이죠.
",https://recipe1.ezmember.co.kr/cache/recipe/2017/07/11/996770b64d7a5b066016e02da890a4161.jpg
